# Title: Bacterial cheating drives the population dynamics of cooperative antibiotic resistance plasmids
# Data source: Yurtsev EA, Chao HX, Datta MS, Artemova T, Gore J (2013) Bacterial cheating drives the population dynamics of cooperative antibiotic resistance plasmids. Molecular Systems Biology 9:683. https://doi.org/10.1038/msb.2013.39
# Data authors: Eugene A Yurtsev, Hui Xiao Chao, Manoshi S Datta, Tatiana Artemova, Jeff Gore
# File author: jeff smith
# Last modified: 2025-01
# Description: These experiments grew many bacterial populations over a single cycle in a variety of environments (different ampicillin concentrations) from a variety of initial starting conditions (changing both the total initial cell density and the relative abundance of resistant and sensitive bacteria). 
# 
# ampicillin: Antibiotic concentration in micrograms per ml
# dilution: The amount by which the culture was diluted, ODi (at t+1) should be ODf (at t) divided by the dilution factor
# culture_id: provided for convenience, but **not unique**, use ampicillin concentrations and replicate to identify cultures uniquely   
# replicate: Integer to indicate from which experiment the data came from
# OD_initial: Initial population density (measured in units of optical density), population density at beginning of growth cycle measurement corrected for non-linear effects and background
# OD_final: Final population density (measured in units of optical density), population density at end of growth cycle measurement corrected for non-linear effects and background
# fraction_resistant_initial: Initial fraction of resistant cells (measured using flow cytometry), fraction of resistant cells at the beginning of the growth cycle
# fraction_resistant_final: Final fraction of resistant cells (measured using flow cytometry), fraction of resistant cells at end of growth cycle
ampicillin,dilution,replicate,culture_id,OD_initial,OD_final,fraction_resistant_initial,fraction_resistant_final
3,400,1,22,0.00404504233345,0.849968990017,0.971173738977,0.934165283721
3,400,1,23,0.00287246841583,0.803852663089,0.994749090901,0.992431356174
5,400,1,0,0.00366070202554,0.012037596483,-6.16536372251e-4,NA
5,400,1,1,0.00408580661214,1.26125268426,0.0692278424038,0.721468788073
5,400,1,2,0.00368754340942,1.26318043243,0.125855255527,0.161513482723
5,400,1,3,0.00356004996188,1.33590064795,0.198556639753,0.119494386396
5,400,1,4,0.00419224426114,1.38048037154,0.253705382672,0.164325458212
5,400,1,5,0.00357580296904,1.37434012317,0.322714483237,0.18895367758
5,400,1,6,0.00416244110433,1.29429014803,0.362866105724,0.215031894693
5,400,1,7,0.00348204999817,1.2864654111,0.390559000603,0.271348177983
5,400,1,8,0.0033197627848,1.38869798615,0.464631638595,0.289769363625
5,400,1,9,0.00336989156748,1.43664310506,0.499723578989,0.337789750093
5,400,1,10,0.00323572537007,1.43875503769,0.555756488841,0.37643502975299997
5,400,1,11,0.00401613516528,1.45573451806,0.606773802755,0.408042405781
5,400,1,12,0.00317243824676,1.61338344027,0.630220047715,0.474326596121
5,400,1,13,0.0036446688327,1.2249879153,0.691046385802,0.525565233373
5,400,1,14,0.00357054622938,1.37843144293,0.713936131873,0.554728862891
5,400,1,15,0.00388535612149,1.3159737998,0.767185343154,0.624946019163
5,400,1,16,0.00446279857527,1.41983062407,0.79771659422,0.659559639669
5,400,1,17,0.00384624976062,1.33790473647,0.822959445815,0.694687954384
5,400,1,18,0.00401037453046,1.37025748915,0.868081763699,0.775787015712
5,400,1,19,0.00366070202554,1.32391977852,0.876548325035,0.804429362631
5,400,1,20,0.00363400966571,1.3159737998,0.91072145222,0.84645538303
5,400,1,21,0.00370372046622,1.14898736633,0.93315534308,0.899135402184
5,400,1,22,0.00404504233345,0.868729691616,0.971173738977,0.943084374574
5,400,1,23,0.00287246841583,0.85464203509,0.994749090901,1.00307713161
10,400,1,0,0.00366070202554,0.00400416577755,-6.16536372251e-4,NA
10,400,1,1,0.00408580661214,1.2864654111,0.0692278424038,0.964005034976
10,400,1,2,0.00368754340942,1.14717070377,0.125855255527,0.920074661939
10,400,1,3,0.00356004996188,1.35603614118,0.198556639753,0.64025777116
10,400,1,4,0.00419224426114,1.15080574665,0.253705382672,0.412194594439
10,400,1,5,0.00357580296904,1.2864654111,0.322714483237,0.293998698194
10,400,1,6,0.00416244110433,1.31003578787,0.362866105724,0.276253024312
10,400,1,7,0.00348204999817,1.37025748915,0.390559000603,0.275094285075
10,400,1,8,0.0033197627848,1.38253148549,0.464631638595,0.311565571086
10,400,1,9,0.00336989156748,1.49885092272,0.499723578989,0.342129441794
10,400,1,10,0.00323572537007,1.41356364547,0.555756488841,0.3738201811
10,400,1,11,0.00401613516528,0.950569849644,0.606773802755,0.408413171268
10,400,1,12,0.00317243824676,1.41565036993,0.630220047715,0.456565080432
10,400,1,13,0.0036446688327,1.29821448814,0.691046385802,0.511908716892
10,400,1,14,0.00357054622938,1.27867238298,0.713936131873,0.563854651724
10,400,1,15,0.00388535612149,1.25164282379,0.767185343154,0.587217969762
10,400,1,16,0.00446279857527,1.33790473647,0.79771659422,0.643272496683
10,400,1,17,0.00384624976062,1.35401307807,0.822959445815,0.679092672077
10,400,1,18,0.00401037453046,1.36211813141,0.868081763699,0.749958072777
10,400,1,19,0.00366070202554,1.36618350409,0.876548325035,0.812899285471
10,400,1,20,0.00363400966571,1.24781228548,0.91072145222,0.830035629967
10,400,1,21,0.00370372046622,1.29233097698,0.93315534308,0.888477866043
10,400,1,22,0.00404504233345,1.28841861256,0.971173738977,0.942314383072
10,400,1,23,0.00287246841583,0.895624608694,0.994749090901,0.996561567557
15,400,1,0,0.00366070202554,0.00400416577755,-6.16536372251e-4,NA
15,400,1,1,0.00408580661214,1.27867238298,0.0692278424038,0.972641382158
15,400,1,2,0.00368754340942,1.29429014803,0.125855255527,0.969407648699
15,400,1,3,0.00356004996188,1.15809651071,0.198556639753,0.863926193197
15,400,1,4,0.00419224426114,1.21367651854,0.253705382672,0.617438049853
15,400,1,5,0.00357580296904,1.30411605472,0.322714483237,0.451115660415
15,400,1,6,0.00416244110433,1.62498817306,0.362866105724,0.321051706363
15,400,1,7,0.00348204999817,1.4408692922,0.390559000603,0.313295708048
15,400,1,8,0.0033197627848,1.46856824125,0.464631638595,0.33133378959300003
15,400,1,9,0.00336989156748,1.4664233309,0.499723578989,0.335582004935
15,400,1,10,0.00323572537007,1.40731702356,0.555756488841,0.405433386794
15,400,1,11,0.00401613516528,1.38869798615,0.606773802755,0.414260755861
15,400,1,12,0.00317243824676,1.43875503769,0.630220047715,0.453448002396
15,400,1,13,0.0036446688327,1.32990088307,0.691046385802,0.532476067098
15,400,1,14,0.00357054622938,1.37229772275,0.713936131873,0.559998526109
15,400,1,15,0.00388535612149,1.46856824125,0.767185343154,0.594073379807
15,400,1,16,0.00446279857527,1.48581419627,0.79771659422,0.654128566859
15,400,1,17,0.00384624976062,1.39901963266,0.822959445815,0.710742670285
15,400,1,18,0.00401037453046,1.29233097698,0.868081763699,0.741492643855
15,400,1,19,0.00366070202554,1.34392956366,0.876548325035,0.795395001757
15,400,1,20,0.00363400966571,1.36211813141,0.91072145222,0.836015963764
15,400,1,21,0.00370372046622,1.31003578787,0.93315534308,0.888643413089
15,400,1,22,0.00404504233345,1.21179773734,0.971173738977,0.933383944325
15,400,1,23,0.00287246841583,0.882921310469,0.994749090901,0.98918444575
25,400,1,0,0.00366070202554,0.00200104072163,-6.16536372251e-4,NA
25,400,1,1,0.00408580661214,1.24972660089,0.0692278424038,0.978718168439
25,400,1,2,0.00368754340942,1.2864654111,0.125855255527,0.979696437708
25,400,1,3,0.00356004996188,1.28061768136,0.198556639753,0.881542506468
25,400,1,4,0.00419224426114,1.24972660089,0.253705382672,0.941402777191
25,400,1,5,0.00357580296904,1.23256597906,0.322714483237,0.909028506896
25,400,1,6,0.00416244110433,1.25356095799,0.362866105724,0.796672172794
25,400,1,7,0.00348204999817,1.29037379984,0.390559000603,0.575496414735
25,400,1,8,0.0033197627848,1.29821448814,0.464631638595,0.526552278063
25,400,1,9,0.00336989156748,1.39488432381,0.499723578989,0.473870883383
25,400,1,10,0.00323572537007,1.39901963266,0.555756488841,0.507152247876
25,400,1,11,0.00401613516528,1.64605481321,0.606773802755,0.42309186232
25,400,1,12,0.00317243824676,1.31994268516,0.630220047715,0.489488410184
25,400,1,13,0.0036446688327,1.31201308864,0.691046385802,0.534101634035
25,400,1,14,0.00357054622938,1.35806133477,0.713936131873,0.595183649545
25,400,1,15,0.00388535612149,1.36618350409,0.767185343154,0.600540785768
25,400,1,16,0.00446279857527,1.25932686659,0.79771659422,0.670159922982
25,400,1,17,0.00384624976062,1.33790473647,0.822959445815,0.699938726515
25,400,1,18,0.00401037453046,1.32790511392,0.868081763699,0.74182695126
25,400,1,19,0.00366070202554,1.32193020372,0.876548325035,0.804617005234
25,400,1,20,0.00363400966571,1.37843144293,0.91072145222,0.851800897868
25,400,1,21,0.00370372046622,1.34594204121,0.93315534308,0.891260357191
25,400,1,22,0.00404504233345,1.43032118762,0.971173738977,0.944537630472
25,400,1,23,0.00287246841583,0.889262470304,0.994749090901,0.991635577775
35,400,1,0,0.00366070202554,0.00400416577755,-6.16536372251e-4,NA
35,400,1,1,0.00408580661214,1.40316385308,0.0692278424038,0.983518348912
35,400,1,2,0.00368754340942,1.24398936198,0.125855255527,0.983100734541
35,400,1,3,0.00356004996188,1.24781228548,0.198556639753,0.9808173281
35,400,1,4,0.00419224426114,1.28451419142,0.253705382672,0.924903812736
35,400,1,5,0.00357580296904,1.32193020372,0.322714483237,0.91783257156
35,400,1,6,0.00416244110433,1.29233097698,0.362866105724,0.940647894702
35,400,1,7,0.00348204999817,1.30411605472,0.390559000603,0.865377166016
35,400,1,8,0.0033197627848,1.41773936116,0.464631638595,0.853418508461
35,400,1,9,0.00336989156748,1.34594204121,0.499723578989,0.702978975745
35,400,1,10,0.00323572537007,1.37638469502,0.555756488841,0.664442955299
35,400,1,11,0.00401613516528,1.49667198842,0.606773802755,0.532695434006
35,400,1,12,0.00317243824676,1.43664310506,0.630220047715,0.547854957229
35,400,1,13,0.0036446688327,1.49885092272,0.691046385802,0.633149868596
35,400,1,14,0.00357054622938,1.30214685286,0.713936131873,0.604124765218
35,400,1,15,0.00388535612149,1.23636623872,0.767185343154,0.641355393016
35,400,1,16,0.00446279857527,1.30608727508,0.79771659422,0.69835274914
35,400,1,17,0.00384624976062,1.31201308864,0.822959445815,0.71718496445
35,400,1,18,0.00401037453046,1.41565036993,0.868081763699,0.743389352895
35,400,1,19,0.00366070202554,1.29037379984,0.876548325035,0.790757964484
35,400,1,20,0.00363400966571,1.30214685286,0.91072145222,0.8562216872
35,400,1,21,0.00370372046622,1.38869798615,0.93315534308,0.887362407765
35,400,1,22,0.00404504233345,1.34997332544,0.971173738977,0.946429739292
35,400,1,23,0.00287246841583,0.945658094788,0.994749090901,0.997929819849
50,400,1,0,0.00366070202554,0.00300234243645,-6.16536372251e-4,NA
50,400,1,1,0.00408580661214,1.43242618509,0.0692278424038,0.990799256892
50,400,1,2,0.00368754340942,1.39901963266,0.125855255527,0.989251943447
50,400,1,3,0.00356004996188,1.37638469502,0.198556639753,0.982438123298
50,400,1,4,0.00419224426114,1.4600029166,0.253705382672,0.983326374747
50,400,1,5,0.00357580296904,1.33590064795,0.322714483237,0.973018469757
50,400,1,6,0.00416244110433,1.45573451806,0.362866105724,0.979836228088
50,400,1,7,0.00348204999817,1.529618105,0.390559000603,0.961562897511
50,400,1,8,0.0033197627848,1.27672905039,0.464631638595,0.951218323869
50,400,1,9,0.00336989156748,1.45147557253,0.499723578989,0.940141611208
50,400,1,10,0.00323572537007,1.40731702356,0.555756488841,0.921310792995
50,400,1,11,0.00401613516528,1.29233097698,0.606773802755,0.870564310485
50,400,1,12,0.00317243824676,1.43664310506,0.630220047715,0.680869224596
50,400,1,13,0.0036446688327,1.31399242455,0.691046385802,0.690264571577
50,400,1,14,0.00357054622938,1.45360386629,0.713936131873,0.736473012595
50,400,1,15,0.00388535612149,1.38253148549,0.767185343154,0.702382010064
50,400,1,16,0.00446279857527,1.23256597906,0.79771659422,0.736473726942
50,400,1,17,0.00384624976062,1.43453348922,0.822959445815,0.776230019949
50,400,1,18,0.00401037453046,1.42821849175,0.868081763699,0.79180762343
50,400,1,19,0.00366070202554,1.4408692922,0.876548325035,0.82835929317
50,400,1,20,0.00363400966571,1.57671199536,0.91072145222,0.867188387495
50,400,1,21,0.00370372046622,1.53849990425,0.93315534308,0.91281198419
50,400,1,22,0.00404504233345,1.34191918995,0.971173738977,0.962299093988
50,400,1,23,0.00287246841583,0.995349477429,0.994749090901,0.995168639649
0,400,2,0,0.00395883709067,1.8416032604,-6.40859372327e-5,5.7611876636e-4
0,400,2,1,0.00370372046622,1.50103232865,0.0285356145312,0.0106825990148
0,400,2,2,0.00358633372304,1.89711274407,0.0616913065913,0.0221046264832
0,400,2,3,0.00327015129519,1.66497644173,0.0967523303702,0.0377779775545
0,400,2,4,0.00384624976062,1.88641524109,0.126574657431,0.0511698707626
0,400,2,5,0.0035182925589,1.83899950017,0.167812688365,0.0612498423196
0,400,2,6,0.00369832206358,1.43032118762,0.204477520184,0.0752289533038
0,400,2,7,0.00366070202554,1.51857323258,0.235163936704,0.0965616444996
0,400,2,8,0.00357054622938,1.5518999942,0.286831894388,0.124749376537
0,400,2,9,0.00375804052956,1.64605481321,0.300681834666,0.127745889238
0,400,2,10,0.00356004996188,1.41147918285,0.347083361525,0.142211253879
0,400,2,11,0.00353912592483,1.71067583593,0.3902848946,0.19212630009
0,400,2,12,0.00391348528045,1.0498082251,0.436960546504,0.218728794424
0,400,2,13,0.00417434020607,1.5518999942,0.493359610448,0.254415618877
0,400,2,14,0.00412102465092,1.21743959643,0.533592173252,0.269344749815
0,400,2,15,0.0036021732305,1.31994268516,0.594294996047,0.325083033746
0,400,2,16,0.00392478318876,1.26511011496,0.637204400295,0.362766452859
0,400,2,17,0.0036821631308,1.32591141383,0.665432626017,0.412416430462
0,400,2,18,0.00393044211467,1.33389864576,0.713751762466,0.439769803863
0,400,2,19,0.00384068901441,1.43453348922,0.764162524088,0.516737823395
0,400,2,20,0.00347689472073,1.30806051808,0.832611148811,0.615725408923
0,400,2,21,0.00414464748971,1.53183471206,0.869478797892,0.705757510441
0,400,2,22,0.00386855728703,1.39281999927,0.939045101233,0.812259272578
0,400,2,23,0.00398167444064,1.24589987377,0.99706964515,0.966965444563
3,400,2,0,0.00395883709067,0.548215669108,-6.40859372327e-5,NA
3,400,2,1,0.00370372046622,1.33189872558,0.0285356145312,0.116957508299
3,400,2,2,0.00358633372304,1.37434012317,0.0616913065913,0.0666770835481
3,400,2,3,0.00327015129519,1.28256494951,0.0967523303702,0.0600990117765
3,400,2,4,0.00384624976062,1.52077713814,0.126574657431,0.0538606696921
3,400,2,5,0.0035182925589,1.39695086668,0.167812688365,0.0729730295591
3,400,2,6,0.00369832206358,1.41565036993,0.204477520184,0.0834633676294
3,400,2,7,0.00366070202554,1.54518827769,0.235163936704,0.105133432276
3,400,2,8,0.00357054622938,1.44510478735,0.286831894388,0.107286122567
3,400,2,9,0.00375804052956,1.51637184987,0.300681834666,0.130654942308
3,400,2,10,0.00356004996188,1.53183471206,0.347083361525,0.160574334958
3,400,2,11,0.00353912592483,1.52077713814,0.3902848946,0.175730746389
3,400,2,12,0.00391348528045,2.03322774072,0.436960546504,0.212728267513
3,400,2,13,0.00417434020607,1.31003578787,0.493359610448,0.23221774509
3,400,2,14,0.00412102465092,1.44722603825,0.533592173252,0.301213738509
3,400,2,15,0.0036021732305,1.39488432381,0.594294996047,0.310379669601
3,400,2,16,0.00392478318876,1.40109062652,0.637204400295,0.366575235637
3,400,2,17,0.0036821631308,1.30017966537,0.665432626017,0.413901968779
3,400,2,18,0.00393044211467,1.43242618509,0.713751762466,0.476218164279
3,400,2,19,0.00384068901441,1.39695086668,0.764162524088,0.543029781838
3,400,2,20,0.00347689472073,1.34795662699,0.832611148811,0.631841129825
3,400,2,21,0.00414464748971,1.43453348922,0.869478797892,0.717751074594
3,400,2,22,0.00386855728703,1.40939697717,0.939045101233,0.843509158898
3,400,2,23,0.00398167444064,1.35401307807,0.99706964515,0.990977633662
5,400,2,0,0.00395883709067,0.00500651128868,-6.40859372327e-5,NA
5,400,2,1,0.00370372046622,1.38253148549,0.0285356145312,0.963216788733
5,400,2,2,0.00358633372304,1.22687963351,0.0616913065913,0.935506841172
5,400,2,3,0.00327015129519,1.23446517016,0.0967523303702,0.869639791606
5,400,2,4,0.00384624976062,1.36414974348,0.126574657431,0.578974426626
5,400,2,5,0.0035182925589,1.2554810073,0.167812688365,0.432863116595
5,400,2,6,0.00369832206358,1.37843144293,0.204477520184,0.257190084893
5,400,2,7,0.00366070202554,1.30017966537,0.235163936704,0.197346356255
5,400,2,8,0.00357054622938,1.29233097698,0.286831894388,0.176512071513
5,400,2,9,0.00375804052956,1.35401307807,0.300681834666,0.162987665357
5,400,2,10,0.00356004996188,1.83639926056,0.347083361525,0.167689331352
5,400,2,11,0.00353912592483,1.52740404993,0.3902848946,0.183198325886
5,400,2,12,0.00391348528045,1.91327140857,0.436960546504,0.230794853
5,400,2,13,0.00417434020607,1.32990088307,0.493359610448,0.263811315401
5,400,2,14,0.00412102465092,1.36414974348,0.533592173252,0.287340514734
5,400,2,15,0.0036021732305,1.2689752987,0.594294996047,0.340652552443
5,400,2,16,0.00392478318876,1.36414974348,0.637204400295,0.400407888061
5,400,2,17,0.0036821631308,1.3866402881,0.665432626017,0.419992086897
5,400,2,18,0.00393044211467,1.37843144293,0.713751762466,0.489239228565
5,400,2,19,0.00384068901441,1.07063453069,0.764162524088,0.556862215872
5,400,2,20,0.00347689472073,1.45573451806,0.832611148811,0.632532510109
5,400,2,21,0.00414464748971,1.39281999927,0.869478797892,0.687575746422
5,400,2,22,0.00386855728703,1.24781228548,0.939045101233,0.837290586043
5,400,2,23,0.00398167444064,1.50540257788,0.99706964515,0.989254401002
10,400,2,0,0.00395883709067,0.00300234243645,-6.40859372327e-5,NA
10,400,2,1,0.00370372046622,1.37843144293,0.0285356145312,0.983693627975
10,400,2,2,0.00358633372304,1.35806133477,0.0616913065913,0.979032356999
10,400,2,3,0.00327015129519,1.34795662699,0.0967523303702,0.975017575624
10,400,2,4,0.00384624976062,1.31795721859,0.126574657431,0.962072895847
10,400,2,5,0.0035182925589,1.42401998475,0.167812688365,0.944988489293
10,400,2,6,0.00369832206358,1.27672905039,0.204477520184,0.906652453284
10,400,2,7,0.00366070202554,1.28841861256,0.235163936704,0.830854519876
10,400,2,8,0.00357054622938,1.35401307807,0.286831894388,0.720749468064
10,400,2,9,0.00375804052956,1.31003578787,0.300681834666,0.516099473388
10,400,2,10,0.00356004996188,1.42821849175,0.347083361525,0.425660330096
10,400,2,11,0.00353912592483,1.48581419627,0.3902848946,0.327230896761
10,400,2,12,0.00391348528045,1.78511943011,0.436960546504,0.26555624974000003
10,400,2,13,0.00417434020607,1.36821941779,0.493359610448,0.294698081533
10,400,2,14,0.00412102465092,1.40316385308,0.533592173252,0.326606025392
10,400,2,15,0.0036021732305,1.32391977852,0.594294996047,0.329615530964
10,400,2,16,0.00392478318876,1.32790511392,0.637204400295,0.390383703119
10,400,2,17,0.0036821631308,1.37638469502,0.665432626017,0.42816626434
10,400,2,18,0.00393044211467,1.28451419142,0.713751762466,0.463806350858
10,400,2,19,0.00384068901441,1.43453348922,0.764162524088,0.533447637958
10,400,2,20,0.00347689472073,1.42611809247,0.832611148811,0.620549533783
10,400,2,21,0.00414464748971,1.22309805613,0.869478797892,0.719045947713
10,400,2,22,0.00386855728703,1.41147918285,0.939045101233,0.849391677575
10,400,2,23,0.00398167444064,1.38869798615,0.99706964515,0.989577444105
15,400,2,0,0.00395883709067,0.00300234243645,-6.40859372327e-5,NA
15,400,2,1,0.00370372046622,1.38458478945,0.0285356145312,0.9903316952
15,400,2,2,0.00358633372304,1.31795721859,0.0616913065913,0.984117064377
15,400,2,3,0.00327015129519,1.45573451806,0.0967523303702,0.984023584459
15,400,2,4,0.00384624976062,1.30608727508,0.126574657431,0.976642040939
15,400,2,5,0.0035182925589,1.31201308864,0.167812688365,0.976456027029
15,400,2,6,0.00369832206358,1.33389864576,0.204477520184,0.967562523088
15,400,2,7,0.00366070202554,1.32591141383,0.235163936704,0.951619135038
15,400,2,8,0.00357054622938,1.31994268516,0.286831894388,0.937935977268
15,400,2,9,0.00375804052956,1.31201308864,0.300681834666,0.892071398218
15,400,2,10,0.00356004996188,1.30411605472,0.347083361525,0.801093786582
15,400,2,11,0.00353912592483,1.48148818649,0.3902848946,0.680426951636
15,400,2,12,0.00391348528045,1.77502553391,0.436960546504,0.344980899125
15,400,2,13,0.00417434020607,1.3866402881,0.493359610448,0.423339982042
15,400,2,14,0.00412102465092,1.27091080771,0.533592173252,0.40386768198
15,400,2,15,0.0036021732305,1.30608727508,0.594294996047,0.374787941862
15,400,2,16,0.00392478318876,1.24398936198,0.637204400295,0.452963294055
15,400,2,17,0.0036821631308,1.27478767961,0.665432626017,0.44365156047
15,400,2,18,0.00393044211467,1.28451419142,0.713751762466,0.515908193419
15,400,2,19,0.00384068901441,1.27091080771,0.764162524088,0.552283809821
15,400,2,20,0.00347689472073,1.2864654111,0.832611148811,0.634728243431
15,400,2,21,0.00414464748971,1.40523931714,0.869478797892,0.690323487389
15,400,2,22,0.00386855728703,1.50978278127,0.939045101233,0.843812547799
15,400,2,23,0.00398167444064,1.46214067388,0.99706964515,0.993341767582
25,400,2,0,0.00395883709067,0.00300234243645,-6.40859372327e-5,NA
25,400,2,1,0.00370372046622,1.34997332544,0.0285356145312,0.99122258179
25,400,2,2,0.00358633372304,1.39075788829,0.0616913065913,0.98609778263
25,400,2,3,0.00327015129519,1.33189872558,0.0967523303702,0.973071774703
25,400,2,4,0.00384624976062,1.31399242455,0.126574657431,0.983089833835
25,400,2,5,0.0035182925589,1.24017402307,0.167812688365,0.98303304075
25,400,2,6,0.00369832206358,1.24972660089,0.204477520184,0.97767332231
25,400,2,7,0.00366070202554,1.17276148865,0.235163936704,0.978155187453
25,400,2,8,0.00357054622938,1.38253148549,0.286831894388,0.972034501495
25,400,2,9,0.00375804052956,1.44298587371,0.300681834666,0.964233044916
25,400,2,10,0.00356004996188,1.26125268426,0.347083361525,0.94040066112
25,400,2,11,0.00353912592483,1.32790511392,0.3902848946,0.887631554849
25,400,2,12,0.00391348528045,1.51197662995,0.436960546504,0.56514805415
25,400,2,13,0.00417434020607,1.34392956366,0.493359610448,0.726293537895
25,400,2,14,0.00412102465092,1.23256597906,0.533592173252,0.697269734605
25,400,2,15,0.0036021732305,1.20617238175,0.594294996047,0.579238720949
25,400,2,16,0.00392478318876,1.27672905039,0.637204400295,0.623592900207
25,400,2,17,0.0036821631308,1.37229772275,0.665432626017,0.572829327601
25,400,2,18,0.00393044211467,1.33590064795,0.713751762466,0.579817716188
25,400,2,19,0.00384068901441,1.36821941779,0.764162524088,0.618976202693
25,400,2,20,0.00347689472073,1.41565036993,0.832611148811,0.655654482968
25,400,2,21,0.00414464748971,1.35806133477,0.869478797892,0.726455806858
25,400,2,22,0.00386855728703,1.32193020372,0.939045101233,0.847122021235
25,400,2,23,0.00398167444064,1.37638469502,0.99706964515,0.996826722237
35,400,2,0,0.00395883709067,0.00400416577755,-6.40859372327e-5,NA
35,400,2,1,0.00370372046622,1.29625131706,0.0285356145312,0.95942863408
35,400,2,2,0.00358633372304,1.29625131706,0.0616913065913,0.991238677556
35,400,2,3,0.00327015129519,1.27867238298,0.0967523303702,0.986273785865
35,400,2,4,0.00384624976062,1.27478767961,0.126574657431,0.988604578807
35,400,2,5,0.0035182925589,1.28061768136,0.167812688365,0.9851121826
35,400,2,6,0.00369832206358,1.24208074633,0.204477520184,0.980441796812
35,400,2,7,0.00366070202554,1.28061768136,0.235163936704,0.98322901883
35,400,2,8,0.00357054622938,1.27091080771,0.286831894388,0.988833796932
35,400,2,9,0.00375804052956,1.30017966537,0.300681834666,0.976169613023
35,400,2,10,0.00356004996188,1.4664233309,0.347083361525,0.976067193824
35,400,2,11,0.00353912592483,1.62964974536,0.3902848946,0.967795794588
35,400,2,12,0.00391348528045,1.53627560577,0.436960546504,0.918575583143
35,400,2,13,0.00417434020607,1.25356095799,0.493359610448,0.945446455825
35,400,2,14,0.00412102465092,1.3159737998,0.533592173252,0.940711235195
35,400,2,15,0.0036021732305,1.14717070377,0.594294996047,0.896463655694
35,400,2,16,0.00392478318876,1.37638469502,0.637204400295,0.919083307399
35,400,2,17,0.0036821631308,1.27867238298,0.665432626017,0.859812607738
35,400,2,18,0.00393044211467,1.27478767961,0.713751762466,0.830568352117
35,400,2,19,0.00384068901441,1.41983062407,0.764162524088,0.837536195371
35,400,2,20,0.00347689472073,1.50759143247,0.832611148811,0.803097480857
35,400,2,21,0.00414464748971,1.4664233309,0.869478797892,0.780181206458
35,400,2,22,0.00386855728703,1.39281999927,0.939045101233,0.885472968904
35,400,2,23,0.00398167444064,1.23636623872,0.99706964515,0.996819294545
50,400,2,0,0.00395883709067,0.00400416577755,-6.40859372327e-5,NA
50,400,2,1,0.00370372046622,1.37843144293,0.0285356145312,0.990652243282
50,400,2,2,0.00358633372304,1.40523931714,0.0616913065913,0.993830135152
50,400,2,3,0.00327015129519,1.36618350409,0.0967523303702,0.988412875096
50,400,2,4,0.00384624976062,1.33389864576,0.126574657431,0.989166185854
50,400,2,5,0.0035182925589,1.28841861256,0.167812688365,0.989551741584
50,400,2,6,0.00369832206358,1.41983062407,0.204477520184,0.985747365371
50,400,2,7,0.00366070202554,1.28256494951,0.235163936704,0.99164753955
50,400,2,8,0.00357054622938,1.23636623872,0.286831894388,0.9868877844
50,400,2,9,0.00375804052956,1.2728482667,0.300681834666,0.986344306324
50,400,2,10,0.00356004996188,1.10585422326,0.347083361525,0.985111014842
50,400,2,11,0.00353912592483,1.90517510471,0.3902848946,0.975522765564
50,400,2,12,0.00391348528045,1.3159737998,0.436960546504,0.956994848237
50,400,2,13,0.00417434020607,1.25740297555,0.493359610448,0.968214295062
50,400,2,14,0.00412102465092,1.30411605472,0.533592173252,0.962783706178
50,400,2,15,0.0036021732305,1.21367651854,0.594294996047,0.967786793997
50,400,2,16,0.00392478318876,1.22309805613,0.637204400295,0.955313708308
50,400,2,17,0.0036821631308,1.41983062407,0.665432626017,0.956805704046
50,400,2,18,0.00393044211467,1.2554810073,0.713751762466,0.961473297688
50,400,2,19,0.00384068901441,1.27478767961,0.764162524088,0.950496938665
50,400,2,20,0.00347689472073,1.30608727508,0.832611148811,0.931497598021
50,400,2,21,0.00414464748971,1.34191918995,0.869478797892,0.925614884393
50,400,2,22,0.00386855728703,1.37025748915,0.939045101233,0.964108240575
50,400,2,23,0.00398167444064,1.30214685286,0.99706964515,0.991269141714
0,800,0,0,0.00179844379711,1.63198477577,-3.78452263225e-4,-7.37544488313e-4
0,800,0,1,0.00178002498094,1.41773936116,0.0473674563043,0.0299070084141
0,800,0,2,0.00207825128959,1.5789835871,0.0831943960594,0.0442086035404
0,800,0,3,0.00174360540476,1.30411605472,0.136097043386,0.0804930125565
0,800,0,4,0.00196805385465,1.47501736377,0.190920772547,0.11676819392
0,800,0,5,0.00198512110275,1.50759143247,0.23461782605,0.144533199926
0,800,0,6,0.00216588487582,1.5789835871,0.265633547252,0.158927062642
0,800,0,7,0.00197657233161,1.44722603825,0.324992403666,0.199170890623
0,800,0,8,0.00179053273136,1.48798085595,0.361009958505,0.233038295929
0,800,0,9,0.00213226738989,1.36618350409,0.400654211988,0.241392434867
0,800,0,10,0.00196805385465,1.60184831594,0.449678260779,0.319799689251
0,800,0,11,0.00193427864352,1.60876108434,0.47439638615,0.343230701995
0,800,0,12,0.00215360587074,1.53405387701,0.542667434497,0.394043155505
0,800,0,13,0.00209612213057,1.54518827769,0.591551139321,0.420902672953
0,800,0,14,0.00195674264022,1.47286525232,0.617810288473,0.443743658536
0,800,0,15,0.00215666974683,1.51417298424,0.678747495291,0.502340454139
0,800,0,16,0.00201095135542,1.46214067388,0.714067570837,0.549261443563
0,800,0,17,0.00191756734627,1.37229772275,0.747356992702,0.593373857008
0,800,0,18,0.00187083998552,1.54295623423,0.801165508552,0.665843060321
